 tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium
lat_bins -80 -70 -60 -50 -40 -30 -20 -10 0 10 20 30 40 50 60 70 80
time                 
1991.832876712 4.131246504 4.131246504 2.652775408 2.386373476 1.914863396 1.638290113 2.713187171 2.005745962 1.844956596 1.939171962 5.700163066 5.362699530 3.643115012 11.313856523 14.075747036 14.827506161 19.098705580
1991.915068493 4.211506116 4.211506116 2.626086313 2.394168922 1.903008435 1.637953893 2.713187171 1.971767974 1.827619944 1.979071771 5.828263226 5.275728990 3.671825976 11.215388326 13.741249757 14.892390280 19.190828383
1992.000000000 4.294441048 4.294441048 2.598507581 2.402224216 1.890758308 1.637606466 2.713187171 1.936657387 1.809705403 2.020301572 5.960633391 5.185859431 3.701493973 11.113637857 13.395602569 14.959437204 19.286021946
1992.084931507 4.369422382 4.369422382 2.577289531 2.411375705 1.880672665 1.638025288 2.713187171 1.904484049 1.793158683 2.075432638 6.071024132 5.093990379 3.736001431 11.036168910 13.044226270 15.059004296 19.325941291
1992.161643836 4.437147459 4.437147459 2.558124840 2.419641565 1.871563052 1.638403579 2.713187171 1.875424259 1.778213259 2.125228440 6.170731898 5.011011881 3.767169457 10.966196958 12.726854130 15.148935863 19.361997474
1992.246575342 4.492976479 4.492976479 2.544008612 2.426975097 1.863531063 1.639092021 2.713187171 1.850061069 1.765402483 2.176632908 6.253078141 4.936280148 3.795533194 10.911219080 12.440434275 15.242394657 19.366235031
1992.328767123 4.531740858 4.531740858 2.536007641 2.432623217 1.857394859 1.639973134 2.713187171 1.830943488 1.755982372 2.223409205 6.310417600 4.877616940 3.818085647 10.875939253 12.215021714 15.327970558 19.341898793
1992.413698630 4.571797384 4.571797384 2.527739971 2.438459608 1.851054116 1.640883618 2.713187171 1.811188655 1.746248258 2.271744711 6.369668374 4.816998292 3.841389848 10.839483432 11.982095401 15.416398988 19.316751347
1992.495890411 4.610561764 4.610561764 2.519739001 2.444107728 1.844917912 1.641764730 2.713187171 1.792071074 1.736828147 2.318521007 6.427007832 4.758335084 3.863942301 10.804203605 11.756682840 15.501974889 19.292415109
1992.580821918 4.637686138 4.637686138 2.516344777 2.448792552 1.837976638 1.643406225 2.713187171 1.773526540 1.728534181 2.379706701 6.475000259 4.700709973 3.885762048 10.780939265 11.528414594 15.610544091 19.245709754
1992.665753425 4.664152945 4.664152945 2.513198356 2.453418823 1.831004829 1.645084889 2.713187171 1.755043547 1.720313443 2.441545794 6.522420227 4.643237075 3.907506316 10.758345677 11.300383198 15.720137401 19.197908234
1992.747945205 4.689765984 4.689765984 2.510153432 2.457895858 1.824257916 1.646709404 2.713187171 1.737156779 1.712357890 2.501390078 6.568310519 4.587618142 3.928549155 10.736480916 11.079707655 15.826195443 19.151648699
1992.832876712 4.712922498 4.712922498 2.509241096 2.462341768 1.815243612 1.649165066 2.713187171 1.715530748 1.703320045 2.582589571 6.620944405 4.522756882 3.952808430 10.715691647 10.811417207 15.966477740 19.077216315
1992.915068493 4.730259804 4.730259804 2.511781384 2.466367901 1.803390463 1.652732076 2.713187171 1.689786386 1.693321724 2.690834857 6.679869489 4.448667043 3.980138788 10.698337682 10.490094032 16.149258249 18.964379621
1993.000000000 4.748175020 4.748175020 2.514406348 2.470528239 1.791142208 1.656417986 2.713187171 1.663183879 1.682990126 2.802688319 6.740758744 4.372107543 4.008380159 10.680405252 10.158060085 16.338131443 18.847781704
1993.084931507 4.745074881 4.745074881 2.520557233 2.471267029 1.776817313 1.661147308 2.713187171 1.636979383 1.674318368 2.929975872 6.799343427 4.309683026 4.031771002 10.674558432 9.839085836 16.539599870 18.746664862
1993.161643836 4.742274755 4.742274755 2.526112872 2.471934323 1.763878698 1.665418953 2.713187171 1.613310806 1.666485812 3.044945275 6.852258626 4.253299590 4.052898216 10.669277433 9.550980062 16.721571353 18.655333520
1993.246575342 4.734079085 4.734079085 2.532126970 2.471352474 1.751876614 1.669485342 2.713187171 1.591924070 1.659850351 3.150974197 6.901005340 4.208606924 4.070344761 10.668022699 9.297724994 16.882530404 18.570229335
1993.328767123 4.722086837 4.722086837 2.537838050 2.469736892 1.742112889 1.672892224 2.713187171 1.575066811 1.655051791 3.236640469 6.940339073 4.179487604 4.082491124 10.670468168 9.105015261 17.006012717 18.500631956
1993.413698630 4.709694847 4.709694847 2.543739500 2.468067457 1.732023707 1.676412669 2.713187171 1.557647643 1.650093280 3.325162283 6.980983931 4.149397639 4.095042365 10.672995153 8.905881870 17.133611106 18.428714666
1993.495890411 4.697702599 4.697702599 2.549450580 2.466451875 1.722259983 1.679819550 2.713187171 1.540790383 1.645294720 3.410828554 7.020317664 4.120278319 4.107188728 10.675440622 8.713172138 17.257093418 18.359117287
1993.580821918 4.679937651 4.679937651 2.555051491 2.463003188 1.712769014 1.683329242 2.713187171 1.523358330 1.640951744 3.496181575 7.064535357 4.102346244 4.117651437 10.682784678 8.531949920 17.362876765 18.310025178
1993.665753425 4.661899502 4.661899502 2.560637121 2.459464029 1.703308463 1.686838386 2.713187171 1.505925622 1.636640065 3.581373471 7.108934719 4.085032367 4.128007950 10.690373669 8.351638440 17.467550872 18.262093671
1993.747945205 4.644443229 4.644443229 2.566042570 2.456039038 1.694153092 1.690234332 2.713187171 1.489055259 1.632467473 3.663817241 7.151901844 4.068277002 4.138030381 10.697717855 8.177143459 17.568848396 18.215708342
1993.832876712 4.622868907 4.622868907 2.572663672 2.450979163 1.684052031 1.694222456 2.713187171 1.468399024 1.627671705 3.760953289 7.206944502 4.055085904 4.149633733 10.709482583 7.975479313 17.672692273 18.158438854
1993.915068493 4.596572201 4.596572201 2.580657801 2.443752380 1.673295386 1.698815851 2.713187171 1.443469845 1.622288888 3.873257442 7.276519866 4.048637487 4.162773262 10.727266110 7.747602667 17.771914220 18.088708572
1994.000000000 4.569398938 4.569398938 2.588918401 2.436284704 1.662180186 1.703562360 2.713187171 1.417709694 1.616726643 3.989305067 7.348414409 4.041974122 4.176350776 10.745642422 7.512130133 17.874443565 18.016653948
1994.084931507 4.550151484 4.550151484 2.588918401 2.427247795 1.656097897 1.707454150 2.713187171 1.392960356 1.612220639 4.090442399 7.424000540 4.053348989 4.189584125 10.768084411 7.316286745 17.908044437 18.016653948
1994.161643836 4.532766686 4.532766686 2.588918401 2.419085426 1.650604217 1.710969316 2.713187171 1.370606116 1.608150700 4.181792247 7.492271884 4.063623062 4.201536828 10.788354596 7.139395943 17.938393612 18.016653948
1994.246575342 4.521960572 4.521960572 2.588918401 2.411182382 1.647794227 1.713928358 2.713187171 1.351103914 1.604981710 4.261574454 7.554047744 4.078551743 4.212613111 10.807336095 6.992858104 17.941820515 18.016653948
1994.328767123 4.518230487 4.518230487 2.588918401 2.404437924 1.647682785 1.716048582 2.713187171 1.336412592 1.602980498 4.321763777 7.602824545 4.095831115 4.221612989 10.822947401 6.890342039 17.921089307 18.016653948
1994.413698630 4.514376067 4.514376067 2.588918401 2.397468650 1.647567628 1.718239480 2.713187171 1.321231560 1.600912578 4.383959410 7.653227240 4.113686466 4.230912864 10.839079083 6.784408771 17.899667060 18.016653948
1994.495890411 4.510645982 4.510645982 2.588918401 2.390724192 1.647456186 1.720359703 2.713187171 1.306540238 1.598911366 4.444148733 7.702004041 4.130965838 4.239912743 10.854690389 6.681892705 17.878935852 18.016653948
1994.580821918 4.517939562 4.517939562 2.588918401 2.382853990 1.651298376 1.722520726 2.713187171 1.293291272 1.597955227 4.507043251 7.749249393 4.156069209 4.250335837 10.868385669 6.596121352 17.821987659 18.016653948
1994.665753425 4.525799990 4.525799990 2.588918401 2.374937978 1.655341787 1.724680230 2.713187171 1.280140547 1.597055618 4.569973306 7.796334202 4.181541123 4.260816044 10.881957063 6.511375180 17.763233063 18.016653948
1994.747945205 4.533406856 4.533406856 2.588918401 2.367277322 1.659254766 1.726770072 2.713187171 1.267414039 1.596185029 4.630873359 7.841900146 4.206191363 4.270958180 10.895090671 6.429362756 17.706373775 18.016653948
1994.832876712 4.549939871 4.549939871 2.588918401 2.357206334 1.666192428 1.729797504 2.713187171 1.253330874 1.595858089 4.708710121 7.893021852 4.238968129 4.284476736 10.908453761 6.337507256 17.621285581 18.016653948
1994.915068493 4.579228205 4.579228205 2.588918401 2.344158237 1.677341035 1.734057166 2.713187171 1.238273266 1.596419172 4.806876943 7.948680038 4.281880499 4.302214742 10.921066609 6.237721509 17.498592299 18.016653948
1995.000000000 4.609492816 4.609492816 2.588918401 2.330675204 1.688861262 1.738458816 2.713187171 1.222713739 1.596998957 4.908315992 8.006193497 4.326223280 4.320544015 10.934099884 6.134609571 17.371809241 18.016653948
1995.084931507 4.657662085 4.657662085 2.588918401 2.315418513 1.704654224 1.745485642 2.713187171 1.212380161 1.599275793 5.018499146 8.040992774 4.370428640 4.342263418 10.935126922 6.048006014 17.224150882 18.016653948
1995.161643836 4.701169811 4.701169811 2.588918401 2.301638275 1.718918835 1.751832451 2.713187171 1.203046607 1.601332290 5.118019415 8.072424378 4.410356062 4.361880944 10.936054570 5.969783447 17.090782042 18.016653948
1995.246575342 4.745894461 4.745894461 2.588918401 2.288565358 1.732776497 1.759201970 2.713187171 1.196787469 1.603631271 5.206698988 8.088255417 4.444071589 4.381156663 10.931591857 5.903646902 16.966533700 18.016653948
1995.328767123 4.786431143 4.786431143 2.588918401 2.277654537 1.744644774 1.766606877 2.713187171 1.193977422 1.605873739 5.275380352 8.088458775 4.468339501 4.397863056 10.922897970 5.855955266 16.864950309 18.016653948
1995.413698630 4.828319048 4.828319048 2.588918401 2.266380022 1.756908661 1.774258614 2.713187171 1.191073707 1.608190956 5.346351095 8.088668912 4.493416344 4.415126330 10.913914286 5.806673909 16.759980805 18.016653948
1995.495890411 4.868855730 4.868855730 2.588918401 2.255469200 1.768776938 1.781663521 2.713187171 1.188263660 1.610433424 5.415032459 8.088872270 4.517684256 4.431832724 10.905220398 5.758982273 16.658397414 18.016653948
1995.580821918 4.917178095 4.917178095 2.588918401 2.243313760 1.781575802 1.793315553 2.713187171 1.189473400 1.612726213 5.473315306 8.060215464 4.534736836 4.451806738 10.886714006 5.716310685 16.552173274 18.016653948
1995.665753425 4.965827637 4.965827637 2.588918401 2.231113527 1.794401869 1.805170990 2.713187171 1.190892298 1.615017760 5.530953006 8.030090847 4.551381403 4.471918588 10.867723408 5.673975187 16.445885339 18.016653948
1995.747945205 5.012907838 5.012907838 2.588918401 2.219306850 1.806814192 1.816643994 2.713187171 1.192265426 1.617235386 5.586731425 8.000937992 4.567489048 4.491381667 10.849345410 5.633005350 16.343026047 18.016653948
1995.832876712 5.072196855 5.072196855 2.588918401 2.204431159 1.821818477 1.833857016 2.713187171 1.196401068 1.619695361 5.641037026 7.945385997 4.581547134 4.516594742 10.820615796 5.586619039 16.215746112 18.016653948
1995.915068493 5.145875744 5.145875744 2.588918401 2.185935836 1.839676346 1.858723983 2.713187171 1.204566053 1.622334058 5.688485197 7.852664696 4.591188579 4.548810885 10.777890259 5.535522171 16.060406820 18.016653948
1996.000000000 5.222010596 5.222010596 2.588918401 2.166824003 1.858129476 1.884419850 2.713187171 1.213003204 1.625060711 5.737514973 7.756852685 4.601151405 4.582100900 10.733740538 5.482722073 15.899889551 18.016653948
1996.084931507 5.293457311 5.293457311 2.588918401 2.147582864 1.874350384 1.919260813 2.713187171 1.227201696 1.625410205 5.734874984 7.609385918 4.595644111 4.616006616 10.677225837 5.441361405 15.737079102 18.016653948
1996.161643836 5.357989828 5.357989828 2.588918401 2.130203772 1.889001526 1.950730070 2.713187171 1.240026140 1.625725877 5.732490478 7.476190128 4.590669781 4.646631134 10.626180300 5.404003383 15.590024503 18.016653948
1996.246575342 5.411406767 5.411406767 2.588918401 2.114723346 1.901132246 1.982536207 2.713187171 1.253240334 1.625160592 5.711298452 7.340526911 4.582382307 4.672951368 10.575396856 5.374378306 15.455027657 18.016653948
1996.328767123 5.448731496 5.448731496 2.588918401 2.102739442 1.909611921 2.010897692 2.713187171 1.265243813 1.623884496 5.676004736 7.218646931 4.572146467 4.692377207 10.530819191 5.355061719 15.346551987 18.016653948
1996.413698630 5.487300383 5.487300383 2.588918401 2.090356074 1.918374251 2.040204560 2.713187171 1.277647408 1.622565864 5.639534562 7.092704286 4.561569432 4.712450574 10.484755605 5.335101245 15.234460461 18.016653948
1996.495890411 5.524625112 5.524625112 2.588918401 2.078372170 1.926853926 2.068566045 2.713187171 1.289650887 1.621289768 5.604240845 6.970824306 4.551333592 4.731876413 10.440177941 5.315784658 15.125984791 18.016653948
1996.580821918 5.549290116 5.549290116 2.588918401 2.066913074 1.933345974 2.103011759 2.713187171 1.303807013 1.617616896 5.538071252 6.827268759 4.538101728 4.746302182 10.389685098 5.302731311 15.008420872 18.016653948
1996.665753425 5.573248142 5.573248142 2.588918401 2.055500974 1.939722584 2.137718771 2.713187171 1.318052250 1.613824318 5.470391519 6.682817641 4.524734873 4.760440785 10.338967039 5.290029174 14.890578697 18.016653948
1996.747945205 5.596433329 5.596433329 2.588918401 2.044457007 1.945893497 2.171306203 2.713187171 1.331837964 1.610154080 5.404895003 6.543026237 4.511799207 4.774123304 10.289885046 5.277736783 14.776537882 18.016653948
1996.832876712 5.614609987 5.614609987 2.588918401 2.031657226 1.952223715 2.214418645 2.713187171 1.349137908 1.604634759 5.311415920 6.366490208 4.496723425 4.785822181 10.226382480 5.266087462 14.631501644 18.016653948
1996.915068493 5.623341754 5.623341754 2.588918401 2.017144057 1.958278646 2.269019650 2.713187171 1.370560389 1.596647667 5.181421032 6.146486525 4.479515439 4.793405386 10.145339219 5.256427111 14.449475674 18.016653948
1997.000000000 5.632364579 5.632364579 2.588918401 2.002147116 1.964535408 2.325440690 2.713187171 1.392696952 1.588394339 5.047092980 5.919149386 4.461733855 4.801241364 10.061594516 5.246444749 14.261382172 18.016653948
1997.084931507 5.611828871 5.611828871 2.588918401 1.989817428 1.968053607 2.381190950 2.713187171 1.413594194 1.576692045 4.895593598 5.697453975 4.451198450 4.792021054 9.975644994 5.243258037 14.059863103 18.016653948
1997.161643836 5.593280490 5.593280490 2.588918401 1.978680936 1.971231335 2.431546024 2.713187171 1.432469122 1.566122231 4.758755447 5.497212959 4.441682601 4.783693033 9.898013168 5.240379717 13.877845880 18.016653948
1997.246575342 5.566946813 5.566946813 2.588918401 1.969654267 1.973468017 2.474126585 2.713187171 1.448469270 1.556029611 4.633589164 5.321894251 4.435789897 4.769797350 9.826586433 5.239235080 13.708142825 18.016653948
1997.328767123 5.536841839 5.536841839 2.588918401 1.963551169 1.974611225 2.504837803 2.713187171 1.460050476 1.547545411 4.533447032 5.189191546 4.433787345 4.752623813 9.769037924 5.239754828 13.569270276 18.016653948
1997.413698630 5.505733365 5.505733365 2.588918401 1.957244635 1.975792541 2.536572729 2.713187171 1.472017723 1.538778404 4.429966829 5.052065417 4.431718042 4.734877823 9.709571132 5.240291900 13.425768642 18.016653948
1997.495890411 5.475628390 5.475628390 2.588918401 1.951141537 1.976935750 2.567283947 2.713187171 1.483598929 1.530294204 4.329824698 4.919362712 4.429715490 4.717704285 9.652022623 5.240811648 13.286896093 18.016653948
1997.580821918 5.431426559 5.431426559 2.588918401 1.946656375 1.977587416 2.589042429 2.713187171 1.492784983 1.520336975 4.231263425 4.797063656 4.431236048 4.689430315 9.593062743 5.242043315 13.135268843 18.016653948
1997.665753425 5.386558965 5.386558965 2.588918401 1.942263826 1.978212152 2.610293634 2.713187171 1.501829621 1.510319226 4.132952267 4.675518518 4.432939141 4.660621024 9.534128637 5.243310301 12.983228427 18.016653948
1997.747945205 5.343138712 5.343138712 2.588918401 1.938012972 1.978816734 2.630859317 2.713187171 1.510582496 1.500624630 4.037812437 4.557894191 4.434587296 4.632741065 9.477095632 5.244536416 12.836092540 18.016653948
1997.832876712 5.284581724 5.284581724 2.588918401 1.933704501 1.979302710 2.647995429 2.713187171 1.519429909 1.488702149 3.925725585 4.422586643 4.437276650 4.593291518 9.406871280 5.245415049 12.651241550 18.016653948
1997.915068493 5.206937990 5.206937990 2.588918401 1.929663843 1.979560396 2.658273379 2.713187171 1.527689723 1.474245725 3.796146518 4.270556290 4.441390457 4.538810919 9.321612658 5.245670285 12.422079229 18.016653948
1998.000000000 5.126706131 5.126706131 2.588918401 1.925488495 1.979826671 2.668893927 2.713187171 1.536224865 1.459307420 3.662248149 4.113458258 4.445641390 4.482514300 9.233512083 5.245934029 12.185278164 18.016653948
1998.084931507 5.041135291 5.041135291 2.588918401 1.923072327 1.979123014 2.654616161 2.713187171 1.539472570 1.459307420 3.545175454 3.981470555 4.447527050 4.416930869 9.149013286 5.242063659 11.945285252 18.016653948
1998.161643836 4.963845501 4.963845501 2.588918401 1.920889981 1.978487452 2.641720114 2.713187171 1.542405981 1.459307420 3.439432376 3.862255855 4.449230226 4.357694222 9.072691792 5.238567842 11.728517462 18.016653948
1998.246575342 4.893811181 4.893811181 2.588918401 1.919202197 1.977045226 2.621632430 2.713187171 1.543324449 1.459307420 3.349471683 3.762898261 4.449096934 4.302438772 9.005142360 5.233263042 11.534275887 18.016653948
1998.328767123 4.838418079 4.838418079 2.588918401 1.918149353 1.975060911 2.597562439 2.713187171 1.542356971 1.459307420 3.284020236 3.692750770 4.447358910 4.257196785 8.953279973 5.226986175 11.382762336 18.016653948
1998.413698630 4.781178541 4.781178541 2.588918401 1.917061413 1.973010452 2.572690115 2.713187171 1.541357243 1.459307420 3.216387075 3.620265030 4.445562951 4.210446731 8.899688841 5.220500079 11.226198332 18.016653948
1998.495890411 4.725785439 4.725785439 2.588918401 1.916008569 1.971026137 2.548620125 2.713187171 1.540389765 1.459307420 3.150935628 3.550117540 4.443824927 4.165204743 8.847826455 5.214223212 11.074684781 18.016653948
1998.580821918 4.670696307 4.670696307 2.588918401 1.914790248 1.966575590 2.511588026 2.713187171 1.536830565 1.459307420 3.091589966 3.490733149 4.438318674 4.118176222 8.798670255 5.203248113 10.926883601 18.016653948
1998.665753425 4.615716517 4.615716517 2.588918401 1.913565297 1.962003004 2.473937634 2.713187171 1.533141221 1.459307420 3.032665702 3.432014929 4.432623763 4.071133541 8.749739560 5.192044760 10.779527989 18.016653948
1998.747945205 4.562510270 4.562510270 2.588918401 1.912379861 1.957577921 2.437501771 2.713187171 1.529570889 1.459307420 2.975642221 3.375190845 4.427112559 4.025608366 8.702387275 5.181202805 10.636925784 18.016653948
1998.832876712 4.498562609 4.498562609 2.588918401 1.910559689 1.950524543 2.387598429 2.713187171 1.523847704 1.459307420 2.909073476 3.311899420 4.418092637 3.970885328 8.646572580 5.165104758 10.469179128 18.016653948
1998.915068493 4.422936685 4.422936685 2.588918401 1.907886199 1.939897481 2.320530191 2.713187171 1.515192768 1.459307420 2.832938793 3.243642324 4.404268908 3.906159261 8.582010296 5.142026068 10.275599315 18.016653948
1999.000000000 4.344789896 4.344789896 2.588918401 1.905123593 1.928916184 2.251226344 2.713187171 1.506249334 1.459307420 2.754266288 3.173109992 4.389984388 3.839275657 8.515295936 5.118178089 10.075566840 18.016653948
1999.084931507 4.270861326 4.270861326 2.588918401 1.900953990 1.914383590 2.175666902 2.713187171 1.494332507 1.459307420 2.682224488 3.116611800 4.370532292 3.779225860 8.456337465 5.087935242 9.902068927 18.016653948
1999.161643836 4.204087134 4.204087134 2.588918401 1.897187897 1.901257376 2.107419664 2.713187171 1.483568922 1.459307420 2.617154475 3.065581175 4.352962658 3.724987333 8.403084652 5.060619123 9.745361135 18.016653948
1999.246575342 4.144737306 4.144737306 2.588918401 1.893340513 1.889233993 2.045225868 2.713187171 1.472663043 1.459307420 2.560339130 3.023202218 4.335268102 3.679297780 8.356705115 5.034244382 9.613422385 18.016653948
1999.328767123 4.098920720 4.098920720 2.588918401 1.889874034 1.879598214 1.995690261 2.713187171 1.462914657 1.459307420 2.517491475 2.993442847 4.319545035 3.646526682 8.321846647 5.011803182 9.518860877 18.016653948
1999.413698630 4.051576914 4.051576914 2.588918401 1.886292007 1.869641241 1.944503467 2.713187171 1.452841325 1.459307420 2.473215564 2.962691496 4.303297865 3.612663213 8.285826231 4.988613942 9.421147320 18.016653948
1999.495890411 4.005760328 4.005760328 2.588918401 1.882825528 1.860005462 1.894967860 2.713187171 1.443092939 1.459307420 2.430367908 2.932932125 4.287574797 3.579892114 8.250967763 4.966172741 9.326585812 18.016653948
1999.580821918 3.959150705 3.959150705 2.588918401 1.878760326 1.852214193 1.845753469 2.713187171 1.430797331 1.459307420 2.389467564 2.906416015 4.268463202 3.552828473 8.217079729 4.941486268 9.244829001 18.016653948
1999.665753425 3.912578413 3.912578413 2.588918401 1.874670555 1.844533045 1.796639371 2.713187171 1.418388726 1.459307420 2.348738859 2.880115256 4.249205957 3.526110586 8.183300120 4.916723665 9.163883551 18.016653948
1999.747945205 3.867508453 3.867508453 2.588918401 1.870712712 1.837099675 1.749109598 2.713187171 1.406380399 1.459307420 2.309323983 2.854662909 4.230569914 3.500254567 8.150610177 4.892759855 9.085549244 18.016653948
1999.832876712 3.811530864 3.811530864 2.588918401 1.865811187 1.830769678 1.692874694 2.713187171 1.390212127 1.459307420 2.263028568 2.824816215 4.205939200 3.472553806 8.110264760 4.863179262 8.996622304 18.016653948
1999.915068493 3.742947660 3.742947660 2.588918401 1.859823959 1.826714186 1.627542907 2.713187171 1.368804632 1.459307420 2.209696918 2.790499031 4.173869482 3.444240602 8.061160294 4.827170479 8.898334275 18.016653948
2000.000000000 3.672078349 3.672078349 2.588918401 1.853637157 1.822523512 1.560033395 2.713187171 1.346683553 1.459307420 2.154587547 2.755037941 4.140730774 3.414983625 8.010419012 4.789961403 8.796769978 18.016653948
2000.084931507 3.597986497 3.597986497 2.588918401 1.848099606 1.828938525 1.501418437 2.713187171 1.321414969 1.459307420 2.106073261 2.721386434 4.104000388 3.395632075 7.957519039 4.754746603 8.708855997 18.016653948
2000.161643836 3.531064825 3.531064825 2.588918401 1.843097946 1.834732730 1.448475894 2.713187171 1.298591731 1.459307420 2.062253907 2.690991524 4.070824556 3.378153256 7.909738418 4.722939687 8.629449821 18.016653948
2000.246575342 3.468675423 3.468675423 2.588918401 1.838954502 1.844077776 1.404828481 2.713187171 1.277346048 1.459307420 2.024927501 2.663997476 4.039866426 3.365233928 7.865205974 4.695275135 8.560306377 18.016653948
2000.328767123 3.417625014 3.417625014 2.588918401 1.836055771 1.855456499 1.374517642 2.713187171 1.259991817 1.459307420 1.997721509 2.643179957 4.014507224 3.357857601 7.828778680 4.674520264 8.508352808 18.016653948
2000.413698630 3.364872925 3.364872925 2.588918401 1.833060415 1.867214513 1.343196442 2.713187171 1.242059112 1.459307420 1.969608651 2.621668521 3.988302715 3.350235398 7.791137143 4.653073564 8.454667454 18.016653948
2000.495890411 3.313822516 3.313822516 2.588918401 1.830161683 1.878593237 1.312885603 2.713187171 1.224704881 1.459307420 1.942402660 2.600851002 3.962943513 3.342859071 7.754709849 4.632318693 8.402713885 18.016653948
2000.580821918 3.257098038 3.257098038 2.588918401 1.827971861 1.897115468 1.290553714 2.713187171 1.206921460 1.459307420 1.917926846 2.580320895 3.935973210 3.338413403 7.715101471 4.613110069 8.350063810 18.016653948
2000.665753425 3.200171574 3.200171574 2.588918401 1.825822999 1.915981642 1.268678909 2.713187171 1.189145630 1.459307420 1.893635966 2.559840687 3.908963967 3.334129254 7.675393084 4.594015245 8.297466376 18.016653948
2000.747945205 3.145081448 3.145081448 2.588918401 1.823743455 1.934239231 1.247509743 2.713187171 1.171943214 1.459307420 1.870128664 2.540021130 3.882825991 3.329983303 7.636965613 4.575536383 8.246565633 18.016653948
2000.832876712 3.075035593 3.075035593 2.588918401 1.821608055 1.959887579 1.227556757 2.713187171 1.151630106 1.459307420 1.843015043 2.516543609 3.850482127 3.325928612 7.588933622 4.553849302 8.183038979 18.016653948
2000.915068493 2.987146990 2.987146990 2.588918401 1.819562166 1.995100601 1.211192139 2.713187171 1.128084493 1.459307420 1.812450889 2.489230772 3.811007595 3.322356307 7.529697141 4.528889797 8.104815189 18.016653948
2001.000000000 2.896328767 2.896328767 2.588918401 1.817448081 2.031487391 1.194282034 2.713187171 1.103754026 1.459307420 1.780867929 2.461007507 3.770217246 3.318664925 7.468486110 4.503098309 8.023983938 18.016653948
2001.084931507 2.802109472 2.802109472 2.588918401 1.816147565 2.072809863 1.194402565 2.713187171 1.083709871 1.459307420 1.753337289 2.436421721 3.730054293 3.314884393 7.409698937 4.479027870 7.938910161 18.016653948
2001.161643836 2.717008173 2.717008173 2.588918401 1.814972905 2.110133386 1.194511433 2.713187171 1.065605473 1.459307420 1.728470905 2.414215204 3.693778077 3.311469718 7.356600845 4.457286828 7.862069331 18.016653948
2001.246575342 2.640513667 2.640513667 2.588918401 1.814037767 2.144464813 1.200664412 2.713187171 1.051207504 1.459307420 1.707455113 2.395685089 3.661193373 3.308051257 7.310597310 4.437652038 7.791252558 18.016653948
2001.328767123 2.580612743 2.580612743 2.588918401 1.813423988 2.172117164 1.211426552 2.713187171 1.041773792 1.459307420 1.692309350 2.382578871 3.635699381 3.305031627 7.276265860 4.422185682 7.734082516 18.016653948
2001.413698630 2.518715121 2.518715121 2.588918401 1.812789749 2.200691260 1.222547429 2.713187171 1.032025624 1.459307420 1.676658727 2.369035779 3.609355589 3.301911343 7.240790027 4.406203781 7.675006805 18.016653948
2001.495890411 2.458814197 2.458814197 2.588918401 1.812175970 2.228343611 1.233309569 2.713187171 1.022591913 1.459307420 1.661512963 2.355929561 3.583861596 3.298891713 7.206458577 4.390737425 7.617836763 18.016653948
2001.580821918 2.401326105 2.401326105 2.588918401 1.811474919 2.255782917 1.254352888 2.713187171 1.016818472 1.459307420 1.648623831 2.345443410 3.557934762 3.294480736 7.178581659 4.373832017 7.557708879 18.016653948
2001.665753425 2.344062226 2.344062226 2.588918401 1.810770471 2.283164522 1.275900738 2.713187171 1.011247137 1.459307420 1.635875114 2.335112696 3.532029128 3.290004131 7.151091126 4.356879650 7.497527494 18.016653948
2001.747945205 2.288645569 2.288645569 2.588918401 1.810088746 2.309662850 1.296753497 2.713187171 1.005855522 1.459307420 1.623537646 2.325115231 3.506959161 3.285671932 7.124487385 4.340474134 7.439287445 18.016653948
2001.832876712 2.225312057 2.225312057 2.588918401 1.809104050 2.340593884 1.328098831 2.713187171 1.001816518 1.459307420 1.610291953 2.314551222 3.476533547 3.279754913 7.097233340 4.319448088 7.368303769 18.016653948
2001.915068493 2.154721318 2.154721318 2.588918401 1.807721706 2.375965782 1.373445299 2.713187171 1.000255732 1.459307420 1.596712046 2.303970517 3.440163628 3.271821681 7.071220819 4.292858374 7.283057992 18.016653948
2002.000000000 2.081777555 2.081777555 2.588918401 1.806293283 2.412516744 1.420303316 2.713187171 0.998642920 1.459307420 1.582679475 2.293037122 3.402581378 3.263624008 7.044341213 4.265382337 7.194970689 18.016653948
2002.084931507 2.027341876 2.027341876 2.588918401 1.804376805 2.442147589 1.480628342 2.713187171 1.004219567 1.459307420 1.574546609 2.286330161 3.367149846 3.253976148 7.036992817 4.235882057 7.113334734 18.016653948
2002.161643836 1.978174166 1.978174166 2.588918401 1.802645792 2.468910932 1.535115463 2.713187171 1.009256540 1.459307420 1.567200795 2.280272260 3.335147171 3.245261952 7.030355557 4.209236642 7.039599032 18.016653948
2002.246575342 1.941654089 1.941654089 2.588918401 1.800997537 2.490027000 1.589073889 2.713187171 1.016681444 1.459307420 1.562913649 2.276005319 3.307933340 3.237178178 7.031315894 4.185001316 6.976834589 18.016653948
2002.328767123 1.920590168 1.920590168 2.588918401 1.799616216 2.503675933 1.636217770 2.713187171 1.025339828 1.459307420 1.561829697 2.273820629 3.288146586 3.230601690 7.038867013 4.165743752 6.931134720 18.016653948
